0,1000,0,0,100,10,18,15,0
10,916.8450929752066,110.8884297520661,-22.72727272727273,41.42470528224892,7.325294717751078,172.27555,164.109625,-6.243750000000002
20,727.9834919966128,215.077059032929,66.97701150952069,406.6314086713294,7.410356953670732,360.3199875862499,-729.998629240625,139.0174871874999
30,716.6716278373184,18.32979770179651,280.0926375474087,-15365.66976527447,37.79676728424391,4082.167020571051,-16874.2746311366,31186.24454042672
40,733.1761384545077,29.44197309111668,257.5577661942261,-2212967.840800005,-1993.929806267579,987192.9892971014,-1295554.412489413,3077037.883158023
50,748.3780071090382,148.2449001569923,128.6602259617552,-377744730.887194,-800014.5353154803,211535370.5763004,-326144696.47131,567578938.5667777
60,763.9907502185252,1569.048025740518,-1302.622819045536,-123232836682.6621,-1413976950.93241,58228929854.94891,-111689940452.8562,195994749011.0809
