0,1000,0,0,100,10,18,15,0
10,914.0909090909091,90.90909090909092,0,50,5,572.86,22.05,-52.5
20,839.1985537190083,170.8264462809918,0,-163.2728403437359,7.022840343735867,-1861.7678,1966.8635,228.9
30,887.9463720794039,-214.5241396413874,341.6528925619835,1891.628063717268,-24.10306371726762,15471.982894,-29062.017655,10786.31575
40,908.9314636836693,639.6205541845663,-528.4015172432356,146960.8499080162,-411.8247830162272,-203092.70013462,549769.23616215,-482309.3182800001
50,920.4791164808806,-3223.043724320431,3327.815860967676,-8941384.426719381,91936.55110187957,4536671.399146434,-12954854.27348324,18104845.92805988
60,938.8352173253932,22664.54978079801,-22573.00748872964,392884493.8607584,28154661.51084018,-151902451.6798324,388120761.242732,-708157360.7527505
